GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
ENSG00000171695	20	62714733	62715712	3	1	716517	1.7879	0.036893
ENSG00000125522	20	62737173	62738524	5	2	716517	0.63445	0.26289
ENSG00000196132	20	62783144	62873604	317	45	716517	0.23965	0.4053
ENSG00000203880	20	62887094	62926855	96	11	716517	-0.69096	0.75521
ENSG00000166157	21	10906201	11029719	27	5	716517	0.25847	0.39802
ENSG00000188992	21	15481134	15583166	444	22	716517	0.043702	0.48257
ENSG00000185272	21	15588451	15600693	71	12	716517	-0.38172	0.64866
ENSG00000155304	21	15743436	15755805	47	10	716517	-1.0145	0.84482
ENSG00000155307	21	15857549	15955723	385	38	716517	0.51673	0.30267
ENSG00000180530	21	16333556	16437321	186	24	716517	1.2954	0.097587
ENSG00000155313	21	17102344	17252377	278	10	716517	-0.17769	0.57052
ENSG00000232560	21	18811208	18821503	34	7	716517	0.22036	0.41279
ENSG00000154639	21	18884700	18965897	239	23	716517	-0.75717	0.77553
ENSG00000154640	21	18965971	18985265	20	5	716517	0.80542	0.21029
ENSG00000154642	21	19161284	19191703	48	8	716517	1.9319	0.026683
ENSG00000154645	21	19273580	19639690	1157	98	716517	0.77223	0.21999
ENSG00000154646	21	19641433	19858197	725	84	716517	1.2114	0.11288
ENSG00000154654	21	22370633	22915650	1864	98	716517	0.18477	0.4267
ENSG00000154719	21	26957968	26979829	92	5	716517	0.51997	0.30154
ENSG00000154721	21	27011584	27089874	224	25	716517	0.47784	0.31638
ENSG00000154723	21	27088815	27107984	32	10	716517	-0.59014	0.72245
ENSG00000154727	21	27106881	27144771	52	9	716517	-1.7159	0.95691
ENSG00000142192	21	27252861	27543446	814	57	716517	-0.022908	0.50914
ENSG00000166265	21	27838528	27945603	331	55	716517	-0.18376	0.5729
ENSG00000154734	21	28208066	28217728	32	5	716517	-0.74364	0.77145
ENSG00000154736	21	28290231	28338832	147	18	716517	0.24758	0.40223
ENSG00000156239	21	30244513	30257693	60	7	716517	-1.231	0.89085
ENSG00000198862	21	30300466	30365270	131	19	716517	-1.2169	0.88817
ENSG00000156253	21	30376705	30391699	35	9	716517	0.0979	0.46101
ENSG00000156256	21	30396950	30426809	46	12	716517	-0.95212	0.82948
ENSG00000156261	21	30428126	30446118	32	9	716517	-0.80627	0.78996
ENSG00000156265	21	30449792	30548210	325	18	716517	-1.2482	0.89402
ENSG00000156273	21	30566392	31003071	864	58	716517	0.62398	0.26632
ENSG00000171189	21	30909254	31312351	1268	58	716517	0.2296	0.4092
ENSG00000156282	21	31538241	31538971	1	1	716517	1.7423	0.04073
ENSG00000156284	21	31586324	31588391	4	2	716517	-0.14451	0.55745
ENSG00000188694	21	31653629	31655276	5	2	716517	-1.9563	0.97479
ENSG00000232263	21	31661463	31661832	2	1	716517	-0.20625	0.5817
ENSG00000197683	21	31691452	31692607	6	3	716517	-1.7971	0.96384
ENSG00000206107	21	31709331	31710012	2	1	716517	-0.28093	0.61062
ENSG00000182816	21	31743709	31744557	5	3	716517	-0.39819	0.65476
ENSG00000198390	21	31768392	31769136	1	1	716517	-0.74843	0.7729
ENSG00000186971	21	31802572	31803216	5	2	716517	-0.41522	0.66101
ENSG00000186970	21	31812597	31813070	3	2	716517	-0.75472	0.77479
ENSG00000184351	21	31852018	31852663	1	1	716517	-0.67827	0.7512
ENSG00000186965	21	31859362	31859755	1	1	716517	-0.44877	0.6732
ENSG00000244025	21	31863782	31864275	1	1	716517	-0.68872	0.7545
ENSG00000186967	21	31869142	31869451	1	1	716517	-1.175	0.88
ENSG00000186977	21	31873975	31874435	2	1	716517	-0.77539	0.78095
ENSG00000186925	21	31913854	31914183	1	1	716517	-0.67827	0.7512
ENSG00000212938	21	31964759	31965394	1	1	716517	-1.0339	0.8494
ENSG00000186924	21	31973414	31973612	2	1	716517	-0.50713	0.69397
ENSG00000184724	21	31985750	31986249	1	1	716517	1.0002	0.1586
ENSG00000244624	21	31988750	31989003	1	1	716517	0.22446	0.4112
ENSG00000231068	21	32090843	32091095	1	1	716517	-1.2658	0.8972
ENSG00000187026	21	32119112	32119551	1	1	716517	-0.67449	0.75
ENSG00000183640	21	32185016	32185570	1	1	716517	-0.10069	0.5401
ENSG00000182591	21	32252966	32253874	2	1	716517	-1.8387	0.96702
ENSG00000206102	21	32410478	32410795	1	1	716517	0.83628	0.2015
ENSG00000156299	21	32490734	32932290	1341	99	716517	1.5836	0.056646
ENSG00000142168	21	33031935	33041244	21	8	716517	0.12116	0.45178
ENSG00000156304	21	33043346	33104388	136	17	716517	-0.234	0.59251
ENSG00000142149	21	33245628	33416946	615	59	716517	-0.57311	0.71671
ENSG00000159055	21	33640530	33651380	15	5	716517	2.3642	0.0090357
ENSG00000170262	21	33664124	33687095	51	13	716517	1.852	0.032014
ENSG00000142207	21	33683329	33765335	192	12	716517	0.1706	0.43227
ENSG00000256073	21	33765439	33766254	4	2	716517	-0.31395	0.62322
ENSG00000166979	21	33784314	33887707	323	21	716517	-0.77644	0.78126
ENSG00000242220	21	33948862	33959683	41	7	716517	-0.46844	0.68026
ENSG00000159079	21	33964389	33985176	66	7	716517	-0.5548	0.71048
ENSG00000159082	21	34001069	34100359	147	22	716517	0.27997	0.38975
ENSG00000159086	21	34106210	34144169	54	15	716517	0.69666	0.24301
ENSG00000205930	21	34144411	34266043	306	22	716517	1.5	0.06681
ENSG00000205929	21	34162985	34186053	64	4	716517	0.51292	0.304
ENSG00000205927	21	34398153	34401504	8	3	716517	1.5923	0.055661
ENSG00000184221	21	34442450	34444726	4	2	716517	0.56705	0.28534
ENSG00000229086	21	34537776	34542541	15	7	716517	0.80272	0.21107
ENSG00000159110	21	34602206	34637980	113	12	716517	-1.041	0.85106
ENSG00000243646	21	34638663	34669539	97	10	716517	0.4851	0.3138
ENSG00000142166	21	34696734	34732168	81	13	716517	0.30999	0.37829
ENSG00000159128	21	34775202	34851655	233	17	716517	-0.28269	0.61129
ENSG00000142188	21	34804792	34852318	167	11	716517	-0.28293	0.61138
ENSG00000177692	21	34860497	34864027	6	3	716517	1.6608	0.04838
ENSG00000159131	21	34876238	34915797	52	11	716517	0.88776	0.18733
ENSG00000159140	21	34914924	34949812	31	8	716517	-0.066332	0.52644
ENSG00000159147	21	34931848	34961014	27	8	716517	0.096671	0.46149
ENSG00000205758	21	34961647	35016232	75	21	716517	-0.62727	0.73476
ENSG00000205726	21	35014706	35272165	518	64	716517	-0.21856	0.5865
ENSG00000241837	21	35275757	35288284	44	11	716517	0.67251	0.25063
ENSG00000243927	21	35445524	35515334	121	15	716517	-0.14502	0.55765
ENSG00000198743	21	35445870	35478559	49	11	716517	-0.70048	0.75819
ENSG00000272962	21	35445870	35478561	49	11	716517	-0.70048	0.75819
ENSG00000159197	21	35736323	35743688	24	6	716517	0.57021	0.28427
ENSG00000205670	21	35747779	35780164	125	11	716517	0.67965	0.24836
ENSG00000222018	21	35772615	35773370	2	1	716517	-0.31254	0.62268
ENSG00000180509	21	35818988	35884573	212	25	716517	0.45236	0.32551
ENSG00000159200	21	35885440	35987441	484	27	716517	1.0653	0.14338
ENSG00000159212	21	36041688	36090525	112	13	716517	0.031619	0.48739
ENSG00000159216	21	36160098	37376965	3781	186	716517	1.2561	0.10455
ENSG00000185917	21	37406839	37451687	159	20	716517	0.96453	0.16739
ENSG00000159228	21	37442239	37445464	14	4	716517	0.0031667	0.49874
ENSG00000159231	21	37507210	37518864	55	7	716517	-1.3865	0.9172
ENSG00000142197	21	37529080	37666572	584	46	716517	-0.66012	0.74541
ENSG00000159256	21	37692487	37758446	198	12	716517	1.4856	0.068687
ENSG00000159259	21	37757676	37791313	118	13	716517	1.7984	0.03606
ENSG00000159261	21	37832919	37948867	467	41	716517	-0.10121	0.54031
ENSG00000159263	21	38071433	38122218	153	38	716517	-0.8614	0.80549
ENSG00000159267	21	38123189	38362536	794	41	716517	0.035319	0.48591
ENSG00000183145	21	38378450	38391959	51	9	716517	-2.7377	0.99691
ENSG00000185808	21	38431470	38445470	48	11	716517	1.6506	0.049409
ENSG00000182670	21	38445526	38575413	460	15	716517	0.43054	0.3334
ENSG00000157538	21	38595721	38640262	106	22	716517	1.3646	0.086195
ENSG00000157540	21	38738092	38889753	420	24	716517	0.74332	0.22864
ENSG00000157542	21	38979678	39288749	1087	75	716517	0.47978	0.31569
ENSG00000184029	21	39323728	39493454	442	49	716517	-0.82882	0.7964
ENSG00000198054	21	39493545	39560110	143	17	716517	-1.0357	0.84982
ENSG00000157551	21	39529128	39679279	506	23	716517	-1.0959	0.86344
ENSG00000157554	21	39751949	40033704	987	91	716517	1.3649	0.086149
ENSG00000157557	21	40177231	40196879	43	9	716517	1.1397	0.12721
ENSG00000183527	21	40546695	40555777	43	6	716517	0.39578	0.34613
ENSG00000185658	21	40556102	40693485	409	18	716517	0.48436	0.31406
ENSG00000205581	21	40714241	40721573	31	6	716517	0.99332	0.16028
ENSG00000182093	21	40752170	40800454	112	11	716517	-1.604	0.94564
ENSG00000157578	21	40777770	40817731	112	9	716517	-1.6583	0.95137
ENSG00000185437	21	40817781	40887433	266	19	716517	-1.632	0.94867
ENSG00000183778	21	40928369	41045064	393	41	716517	-0.69042	0.75503
ENSG00000184809	21	40969074	40984748	46	12	716517	-1.3148	0.90571
ENSG00000183067	21	41117334	41174023	364	18	716517	-1.4755	0.92995
ENSG00000183036	21	41239243	41301322	293	46	716517	-0.61996	0.73236
ENSG00000171587	21	41382926	42219065	3324	205	716517	0.31582	0.37607
ENSG00000182240	21	42539728	42654445	357	63	716517	1.3705	0.085269
ENSG00000183844	21	42676139	42729358	173	26	716517	0.24672	0.40256
ENSG00000183486	21	42733870	42781317	155	34	716517	0.34466	0.36517
ENSG00000157601	21	42792231	42831141	212	16	716517	-0.86015	0.80515
ENSG00000184012	21	42836478	42903043	330	34	716517	-1.2689	0.89777
ENSG00000183421	21	43159529	43187266	113	18	716517	-0.065555	0.52613
ENSG00000141956	21	43218385	43299591	431	36	716517	-1.7776	0.96227
ENSG00000157617	21	43305221	43373999	306	56	716517	-2.1344	0.98359
ENSG00000173276	21	43406940	43430496	59	11	716517	-0.84498	0.80094
ENSG00000177398	21	43483068	43563563	472	54	716517	-1.0963	0.86353
ENSG00000184385	21	43522244	43528644	33	5	716517	-0.0082556	0.50329
ENSG00000160179	21	43619799	43717354	383	53	716517	-0.094648	0.5377
ENSG00000160180	21	43731777	43735761	10	4	716517	-0.046183	0.51842
ENSG00000160181	21	43766466	43771237	23	7	716517	-0.055292	0.52205
ENSG00000160182	21	43782391	43786703	29	8	716517	1.0823	0.13956
ENSG00000160183	21	43791999	43816955	123	32	716517	-0.61971	0.73227
ENSG00000160185	21	43824008	43867791	213	24	716517	0.60911	0.27123
ENSG00000160188	21	43892596	43916464	68	18	716517	0.33135	0.37019
ENSG00000160190	21	43916118	44001550	412	30	716517	0.73428	0.23139
ENSG00000160191	21	44073746	44195619	559	42	716517	-0.037278	0.51487
ENSG00000160193	21	44263204	44299678	216	21	716517	-0.41648	0.66147
ENSG00000160194	21	44299754	44333414	160	16	716517	-0.19746	0.57827
ENSG00000160199	21	44394620	44453691	312	18	716517	-0.60999	0.72907
ENSG00000160200	21	44473301	44497053	90	16	716517	0.92188	0.1783
ENSG00000160201	21	44513066	44527697	28	4	716517	1.1537	0.12431
ENSG00000160202	21	44589118	44592915	6	2	716517	1.9907	0.023259
ENSG00000142178	21	44834395	44847008	51	6	716517	-0.091132	0.53631
ENSG00000160207	21	44949072	45079374	263	13	716517	0.69352	0.24399
ENSG00000160208	21	45079429	45115958	55	6	716517	1.0278	0.15203
ENSG00000160209	21	45138975	45182188	142	27	716517	-1.3645	0.91379
ENSG00000160213	21	45192393	45196326	10	4	716517	-0.55341	0.71001
ENSG00000160214	21	45209394	45225174	82	10	716517	0.12351	0.45085
ENSG00000160216	21	45285067	45406417	310	31	716517	1.0388	0.14946
ENSG00000160218	21	45432200	45526433	215	13	716517	1.3592	0.087037
ENSG00000241945	21	45527171	45551063	56	5	716517	1.0431	0.14846
ENSG00000160221	21	45553487	45565605	31	4	716517	0.77054	0.22049
ENSG00000160223	21	45642874	45660849	68	12	716517	-0.67278	0.74946
ENSG00000142182	21	45666222	45682099	74	19	716517	0.12795	0.44909
ENSG00000160224	21	45705721	45718531	52	15	716517	0.78985	0.21481
ENSG00000141959	21	45719934	45747259	128	15	716517	1.7279	0.042007
ENSG00000160226	21	45748827	45759285	27	9	716517	0.93067	0.17601
ENSG00000142185	21	45770046	45862964	231	19	716517	0.96886	0.16631
ENSG00000160233	21	45875369	45878739	9	4	716517	1.5541	0.060086
ENSG00000269430	21	45879814	45882078	6	2	716517	1.2355	0.10833
ENSG00000175894	21	45917775	46131495	977	55	716517	0.34503	0.36504
ENSG00000182912	21	45937099	45945835	17	5	716517	-0.44316	0.67117
ENSG00000215455	21	45958864	45960078	9	1	716517	0.27305	0.39241
ENSG00000205445	21	45970240	45971388	8	2	716517	-0.83651	0.79857
ENSG00000212935	21	45977673	45978643	7	3	716517	-1.0569	0.85473
ENSG00000215454	21	45993606	45994987	4	2	716517	-0.37852	0.64748
ENSG00000241123	21	45999332	46000481	7	2	716517	-0.50689	0.69388
ENSG00000188155	21	46011149	46012386	3	1	716517	1.1942	0.1162
ENSG00000205441	21	46020497	46022091	14	1	716517	0.32241	0.37357
ENSG00000187766	21	46031996	46032871	3	2	716517	2.2188	0.01325
ENSG00000221837	21	46047040	46048294	16	3	716517	1.3226	0.092984
ENSG00000221859	21	46057273	46058370	15	4	716517	-0.14548	0.55783
ENSG00000243489	21	46066331	46067564	3	2	716517	2.0084	0.0223
ENSG00000212933	21	46074130	46074576	2	1	716517	0.042457	0.48307
ENSG00000205439	21	46077849	46078258	2	1	716517	1.0287	0.15182
ENSG00000221864	21	46086106	46086844	11	4	716517	-0.14563	0.55789
ENSG00000187175	21	46101491	46102078	5	2	716517	0.40883	0.34133
ENSG00000189169	21	46117087	46117959	2	1	716517	1.8796	0.030083
ENSG00000184787	21	46188955	46221934	132	19	716517	0.93327	0.17534
ENSG00000184900	21	46225532	46238694	55	13	716517	0.93031	0.17611
ENSG00000183255	21	46269500	46293752	116	20	716517	0.063609	0.47464
ENSG00000160255	21	46305868	46351904	234	50	716517	-0.55895	0.7119
ENSG00000183250	21	46352729	46359828	30	5	716517	-1.6211	0.9475
ENSG00000160256	21	46359925	46396904	129	16	716517	-2.0922	0.98179
ENSG00000197381	21	46493768	46646478	448	29	716517	-0.099921	0.5398
ENSG00000268805	21	46511596	46515493	20	7	716517	0.34543	0.36489
ENSG00000267857	21	46520728	46534873	37	7	716517	-0.12447	0.54953
ENSG00000186866	21	46683843	46707813	75	9	716517	0.71185	0.23828
ENSG00000182871	21	46825052	46933634	564	37	716517	1.6448	0.050004
ENSG00000173638	21	46913486	46964325	192	21	716517	-0.26371	0.604
ENSG00000183570	21	47063608	47362368	761	21	716517	-0.18999	0.57534
ENSG00000267883	21	47183565	47190005	10	3	716517	-0.063005	0.52512
ENSG00000268040	21	47347679	47352477	15	4	716517	-0.48608	0.68655
ENSG00000142156	21	47401651	47424964	100	18	716517	1.1715	0.1207
ENSG00000142173	21	47518011	47552763	163	20	716517	-0.21826	0.58639
ENSG00000160282	21	47556176	47575481	102	28	716517	0.37667	0.35321
ENSG00000160284	21	47581062	47604390	170	14	716517	-0.54879	0.70843
ENSG00000160285	21	47608055	47648738	147	18	716517	-0.30876	0.62125
ENSG00000160294	21	47655047	47706211	168	21	716517	-0.032587	0.513
ENSG00000182362	21	47706251	47717665	99	9	716517	-0.39519	0.65365
ENSG00000160298	21	47720095	47743789	84	18	716517	-0.74064	0.77055
ENSG00000160299	21	47744036	47865682	577	27	716517	0.20608	0.41837
ENSG00000160305	21	47878812	47989926	433	28	716517	-0.99357	0.83978
ENSG00000160307	21	48018875	48025121	31	8	716517	-0.65141	0.74261
ENSG00000160310	21	48055079	48085036	106	14	716517	-0.11418	0.54545
ENSG00000198445	22	17071667	17073700	3	1	716517	-0.83441	0.79797
ENSG00000172967	22	17264302	17302589	95	12	716517	-1.1	0.86434
ENSG00000215568	22	17442826	17489112	203	19	716517	0.32432	0.37285
ENSG00000177663	22	17565844	17596583	90	24	716517	1.3677	0.085709
ENSG00000183307	22	17597189	17602257	22	7	716517	0.98838	0.16148
ENSG00000069998	22	17618401	17646177	108	18	716517	0.67473	0.24992
ENSG00000093072	22	17660194	17702879	201	38	716517	0.44889	0.32676
ENSG00000099954	22	17840837	18037850	856	83	716517	-2.959	0.99846
ENSG00000182902	22	18043139	18073760	77	15	716517	1.0136	0.1554
ENSG00000131100	22	18074902	18111584	212	12	716517	0.47025	0.31909
ENSG00000099968	22	18111621	18213388	373	21	716517	-1.1472	0.87434
ENSG00000015475	22	18216906	18257536	167	33	716517	-0.11227	0.5447
ENSG00000243156	22	18270415	18507325	1018	59	716517	-0.34449	0.63476
ENSG00000215193	22	18560689	18613905	173	26	716517	-1.0366	0.85004
ENSG00000183785	22	18593097	18629321	112	20	716517	-1.0808	0.86011
ENSG00000184979	22	18632666	18660164	83	9	716517	-1.409	0.92058
ENSG00000183628	22	18893541	18901751	37	7	716517	1.6774	0.046732
ENSG00000100033	22	18900294	18924066	114	18	716517	1.8974	0.02889
ENSG00000070413	22	19023795	19109967	393	17	716517	-0.36655	0.64302
ENSG00000100056	22	19117792	19132197	37	8	716517	1.1319	0.12884
ENSG00000206203	22	19118321	19120134	5	1	716517	0.98364	0.16265
ENSG00000063515	22	19136089	19137796	4	1	716517	1.7975	0.036127
ENSG00000100075	22	19163095	19166343	6	2	716517	0.0096977	0.49613
ENSG00000070371	22	19166986	19279239	368	21	716517	0.11245	0.45523
ENSG00000100084	22	19318221	19435224	250	20	716517	-0.85855	0.80471
ENSG00000242259	22	19338891	19435755	197	18	716517	-0.95273	0.82964
ENSG00000185608	22	19419425	19423598	13	3	716517	-0.18113	0.57187
ENSG00000070010	22	19437433	19466738	78	12	716517	-1.4999	0.93319
ENSG00000093009	22	19466982	19508135	123	21	716517	-2.0992	0.9821
ENSG00000184113	22	19510547	19515068	19	7	716517	-1.134	0.8716
ENSG00000184702	22	19701987	19712295	4	2	716517	-1.6183	0.9472
ENSG00000203618	22	19710468	19712294	2	1	716517	-0.85659	0.80416
ENSG00000184058	22	19744226	19771116	96	15	716517	-0.6411	0.73927
ENSG00000185838	22	19770747	19842462	167	25	716517	-0.22915	0.59062
ENSG00000215012	22	19833661	19842419	32	6	716517	-0.02537	0.51012
ENSG00000184470	22	19863040	19929341	308	31	716517	0.71225	0.23815
ENSG00000093010	22	19929130	19957498	121	22	716517	0.51443	0.30348
ENSG00000099889	22	19957419	20004331	199	24	716517	0.63739	0.26194
ENSG00000183597	22	20004537	20053449	173	26	716517	1.7772	0.037764
ENSG00000128191	22	20067755	20099400	117	15	716517	2.7145	0.0033185
ENSG00000099899	22	20099389	20104915	22	9	716517	2.3496	0.0093963
ENSG00000099901	22	20103461	20114878	33	9	716517	1.7921	0.036555
ENSG00000099904	22	20116979	20135530	68	8	716517	1.3411	0.08994
ENSG00000040608	22	20228938	20270769	81	16	716517	-0.054707	0.52181
ENSG00000128185	22	20301799	20307603	11	2	716517	-0.07526	0.53
ENSG00000188280	22	20692438	20716938	3	1	716517	2.3218	0.010122
ENSG00000161133	22	20704868	20745048	46	11	716517	-0.11953	0.54757
ENSG00000185252	22	20748405	20762745	46	4	716517	-0.19402	0.57692
ENSG00000244486	22	20778874	20792146	41	8	716517	1.1251	0.13028
ENSG00000099910	22	20783528	20850170	151	13	716517	1.0381	0.14962
ENSG00000099917	22	20850200	20941919	250	20	716517	0.60824	0.27152
ENSG00000241973	22	21061979	21213705	419	14	716517	-0.68742	0.75409
ENSG00000099937	22	21128167	21142008	41	6	716517	-0.95897	0.83121
ENSG00000099940	22	21213271	21245506	80	10	716517	-1.3421	0.91022
ENSG00000099942	22	21271714	21308037	91	8	716517	-0.12482	0.54967
ENSG00000183773	22	21319396	21335649	54	12	716517	0.41959	0.33739
ENSG00000099949	22	21333751	21353327	56	15	716517	0.26912	0.39392
ENSG00000184436	22	21353393	21356485	4	2	716517	0.75749	0.22438
ENSG00000099957	22	21364097	21383119	81	18	716517	-1.1186	0.86835
ENSG00000099960	22	21383007	21387129	11	3	716517	0.93079	0.17598
ENSG00000169635	22	21771693	21805752	10	2	716517	0.38226	0.35114
ENSG00000185651	22	21903736	21978323	113	5	716517	1.9096	0.028091
ENSG00000161179	22	21982378	21984353	4	2	716517	2.0587	0.019761
ENSG00000161180	22	21987005	21991616	11	4	716517	-0.90981	0.81854
ENSG00000128228	22	21996550	21998587	7	3	716517	-0.96942	0.83383
ENSG00000100023	22	22006559	22054304	200	20	716517	-0.50817	0.69433
ENSG00000100027	22	22051833	22090123	127	24	716517	-0.27358	0.6078
ENSG00000100030	22	22108789	22221970	275	17	716517	0.70544	0.24027
ENSG00000100034	22	22273793	22307209	89	13	716517	1.2915	0.098268
ENSG00000100038	22	22311397	22337213	79	10	716517	1.5665	0.058611
ENSG00000169575	22	22599087	22599927	8	4	716517	0.28481	0.3879
ENSG00000198477	22	22838767	22863505	84	6	716517	0.22758	0.40999
ENSG00000169548	22	22868060	22874613	22	3	716517	-1.2119	0.88722
ENSG00000185686	22	22890123	22901768	33	4	716517	1.2743	0.10128
ENSG00000100121	22	22988780	22990368	1	1	716517	0.12869	0.4488
ENSG00000254709	22	23229960	23238287	3	1	716517	0.1938	0.42317
ENSG00000100218	22	23401593	23487208	173	14	716517	-0.61123	0.72948
ENSG00000128266	22	23412540	23467224	109	11	716517	-0.55084	0.70913
ENSG00000100228	22	23487513	23506537	67	5	716517	1.2299	0.10937
ENSG00000186716	22	23521891	23660224	431	35	716517	-0.14554	0.55786
ENSG00000128322	22	23915312	23922495	30	8	716517	1.3587	0.087113
ENSG00000189269	22	23950639	23974508	54	9	716517	-0.46923	0.68055
